price,bedrooms,sqft_living,waterfront
525000,3,2110,0
319000,3,1640,0
225000,3,1320,0
485000,4,2420,0
341000,3,1390,0
674000,3,2320,0
442250,3,2170,0
591000,4,2710,0
276000,3,1450,0
394000,3,1370,0
355000,3,1810,0
260000,3,1420,0
300000,3,2090,0
310000,3,2090,0
209000,3,1330,0
344950,3,1330,0
230000,5,1910,0
336950,3,2310,0
700000,3,2500,0
230000,3,1310,0
443500,4,2040,0
471000,4,2040,0
595000,3,2400,0
470000,3,1400,0
600000,4,1700,0
1.381e+006,4,3160,0
427800,3,1340,0
445000,4,1470,0
382000,3,1790,0
577000,3,1560,0
427000,3,2620,0
255000,3,1580,0
240000,3,1090,0
1.23458e+006,5,3240,0
435000,4,2520,0
1.45e+006,3,2230,0
425000,4,2430,0
393000,2,1020,0
264950,4,1810,0
746500,4,3460,0
450000,3,2020,0
229950,3,1410,0
425000,2,750,0
2.555e+006,4,5300,1
1.4e+006,4,4380,0
753000,3,2290,0
310000,2,720,0
395000,2,1200,0
725000,3,2620,0
295000,4,2120,0
225000,3,1580,0
1.699e+006,3,4160,0
431000,3,1830,0
358500,3,2000,0
595000,2,980,0
468000,4,3040,0
260000,4,1740,0
375000,3,1450,0
295000,3,1560,0
403900,4,2050,0
269950,3,1760,0
640000,3,1740,0
221000,3,910,0
255000,3,1700,0
300000,4,2620,0
270000,3,1500,0
575000,4,1630,0
246900,3,1370,0
635000,2,1390,0
450000,3,1540,0
215000,3,1190,0
785000,3,4500,0
522500,4,2370,0
150000,2,1360,0
199950,2,870,0
3000000,4,4850,1
379900,3,3110,0
950000,4,3700,0
865000,6,3500,0
785000,3,1670,0
245700,3,1640,0
951000,3,3400,0
499950,3,2060,0
257000,3,1330,0
549000,3,2330,0
1.6e+006,3,3040,0
1.4e+006,5,3700,0
619000,3,1990,0
311000,5,2020,0
600000,5,2980,0
1.08e+006,4,3990,0
436000,2,790,0
205000,2,1060,0
514000,3,2260,0
530000,2,1900,0
511000,5,3361,0
2.1e+006,4,3550,0
370000,5,2740,0
500000,4,2040,0
710000,4,4070,0
270000,1,720,0
415000,3,2000,0
1.8e+006,5,4400,0
236000,3,1300,0
278000,2,1420,0
312000,3,1540,0
539000,3,1540,0
498000,3,2360,0
857000,4,3720,0
780000,3,1690,0
650000,3,2300,0
559500,4,1650,0
219950,2,990,0
671500,4,2130,0
813000,4,3320,0
182000,3,1960,0
203700,2,770,0
740000,4,2010,0
230000,2,800,0
128000,3,910,0
345000,3,1200,0
663000,4,3570,0
329950,3,1820,0
1.0475e+006,3,2930,0
402300,3,1480,0
492000,4,3305,0
448000,4,2230,0
273000,3,1560,0
335000,3,1030,0
695000,3,2380,0
279000,3,1010,0
485000,2,2060,0
383000,4,2370,0
490000,4,2242,0
240000,2,1078,0
285000,2,890,0
524950,3,2700,0
729000,4,2450,0
460000,3,1420,0
687500,3,1280,0
1.168e+006,5,2910,0
825000,4,2430,0
314950,2,1860,0
470000,3,1800,0
500000,3,1960,0
313000,3,1550,0
445000,2,840,0
300000,4,2080,0
619500,4,2210,0
305000,3,1210,0
874000,3,1350,0
477500,3,1860,0
700000,3,1940,0
515000,4,3400,0
590000,4,2240,0
205000,3,1170,0
310000,3,3130,0
442500,2,1510,0
1.0785e+006,4,3740,0
530000,4,2690,0
343500,4,1760,0
334900,4,2180,0
544300,4,1560,0
370000,3,1780,0
245000,3,1260,0
535000,4,1570,0
202000,2,740,0
490000,4,2020,0
651500,4,1500,0
270000,4,1670,0
1.164e+006,3,3620,0
289000,2,1010,0
240000,3,1460,0
790000,3,1790,0
350000,3,1760,0
246950,3,1790,0
400000,3,1050,0
533000,4,2590,0
198400,3,1040,0
495000,4,4060,0
862000,4,3190,0
870000,4,3190,0
875000,4,2180,0
317000,6,2120,0
325000,4,2110,0
615000,2,1210,0
334950,4,2410,0
775000,3,1980,0
600000,4,2370,0
565000,3,1720,0
292500,2,750,0
825000,3,2510,0
495000,3,2577,0
525000,3,1540,0
438600,1,720,0
507000,3,1810,0
275900,3,1380,0
1.17e+006,4,2570,0
275000,4,1690,0
355000,3,1420,0
233000,4,2130,0
666000,3,3000,0
317500,4,2150,0
420000,4,2280,0
290000,4,1560,0
320000,3,1880,0
650000,3,2320,0
325000,3,1010,0
165000,3,1120,0
500000,3,1560,0
443000,4,1860,0
213400,3,1150,0
480000,4,1920,0
275000,4,2490,0
299880,3,1460,0
499950,3,1820,0
1.705e+006,5,4290,0
550000,4,2230,0
300000,4,2070,0
920000,3,2480,0
2.3e+006,4,4110,1
620000,4,2290,0
253500,3,1220,0
978000,4,2620,0
387500,4,3190,0
325000,3,850,0
568000,3,1740,0
525000,4,2140,0
560000,3,2070,0
394000,3,1680,0
484950,2,1000,0
1.295e+006,3,3340,0
315000,3,1260,0
590000,4,2430,0
106000,1,560,0
751000,3,3380,0
474000,2,1100,0
189000,2,1700,0
440500,3,1600,0
1.017e+006,3,2605,0
589000,2,1850,0
273000,3,1830,0
950000,3,3050,1
277700,2,1240,0
299900,3,2100,0
235000,3,1250,0
464000,2,1230,0
281000,3,1690,0
320000,3,1520,0
282000,4,1890,0
745000,4,1990,0
245000,3,1480,0
250000,3,1480,0
470000,3,2120,0
216650,3,1480,0
440000,3,1250,0
590000,4,2010,0
935000,5,3150,0
848000,3,3010,0
827500,5,3920,0
1.125e+006,6,2880,0
630000,2,2550,0
340000,5,1120,0
570000,4,3140,0
2.75e+006,4,4130,1
514500,4,2990,0
360000,2,1120,0
228900,4,1570,0
660000,3,2210,0
647000,4,2390,0
366000,3,1520,0
354000,5,1830,0
850000,4,2640,0
496700,3,1740,0
300000,3,1550,0
390000,3,1040,0
350000,3,1640,0
561000,3,1640,0
475000,3,1260,0
275000,3,1170,0
290000,3,1590,0
199000,3,1750,0
279900,4,1770,0
1.655e+006,4,3530,0
405000,3,2160,0
615000,4,2360,0
268000,3,1980,0
451000,4,1620,0
850000,2,2700,0
1.18e+006,5,3270,0
245000,2,870,0
450000,2,840,0
370350,3,1340,0
543000,3,1540,0
265000,2,1650,0
497000,3,2630,0
419000,4,1880,0
545800,4,1980,0
403000,3,1500,0
195000,3,1230,0
1.125e+006,4,2520,0
255000,5,1970,0
500000,2,1520,0
855000,4,2600,0
390000,4,2290,0
339000,3,1979,0
1.325e+006,4,2170,0
429900,4,1820,0
370900,3,1200,0
457500,3,1210,0
499000,4,1970,0
225000,2,1040,0
615000,3,1920,0
455000,2,1020,0
458000,3,1660,0
580000,3,1670,0
966000,5,3810,0
240000,4,2020,0
229050,1,420,0
328500,3,1390,0
319000,3,2010,0
650000,4,1820,0
398500,3,1630,0
250000,1,800,0
815000,3,2270,0
1.065e+006,3,2290,0
510000,3,2750,0
156000,2,590,0
254500,4,2570,0
760000,3,2050,0
210000,3,1610,0
349950,3,2140,0
676000,3,1730,0
475000,4,2440,0
880000,4,3220,0
1.209e+006,4,4330,0
420000,3,1780,0
607000,3,1230,0
475000,4,2160,0
395000,2,1400,0
650000,4,1900,0
625000,5,2910,0
849000,3,2960,0
429950,3,2010,0
825000,3,3760,0
505000,2,1020,0
265000,2,1290,0
283000,3,890,0
560000,3,1620,0
765000,4,3360,0
610000,5,2930,0
589000,3,2940,0
192500,3,1080,0
3.2e+006,3,4560,0
550000,3,1010,0
460000,2,1790,0
264500,4,2060,0
339000,3,1150,0
950000,4,4030,0
677500,3,2020,0
690000,4,2740,0
312000,4,1930,0
840000,5,2500,0
357500,3,2080,0
675000,3,1460,0
515000,3,3290,0
491234,4,1540,0
290000,3,1310,0
490000,4,2120,0
810000,4,2920,0
252000,3,1150,0
299999,3,2380,0
400000,3,2220,0
530000,5,3020,0
357000,3,2460,1
365000,3,1820,0
804000,4,2620,0
808250,3,1750,0
360000,4,2020,0
240000,3,1240,0
335000,2,1380,0
380000,3,1920,0
350000,3,1680,0
194000,3,1400,0
310000,3,1240,0
315000,3,1410,0
258950,3,1440,0
479000,2,1230,0
510000,5,1550,0
400000,3,1760,0
1.45e+006,4,5000,0
680000,5,2140,0
1.75e+006,6,3510,0
335000,3,2010,0
460000,5,3390,0
440000,4,2160,0
412250,2,1300,0
185000,3,1280,0
286500,3,1840,0
422000,4,3200,0
408000,3,2800,0
306500,2,1390,0
359900,4,2600,0
560000,3,1960,0
259875,3,1250,0
385000,3,1250,0
188000,1,550,0
1.142e+006,4,2500,0
255000,3,1250,0
1.185e+006,4,3020,0
635200,4,1640,0
355000,3,1870,0
544000,3,1760,0
402000,3,1320,0
575000,4,1430,0
216000,3,1580,0
1.2e+006,4,4170,0
850000,4,3090,0
238000,3,1020,0
625000,4,2180,0
1.11e+006,5,3350,0
820000,3,2510,0
355000,3,1880,0
495000,4,1810,0
1.3e+006,5,4170,0
398750,3,2230,0
835000,4,3650,0
705000,6,2830,0
625000,4,2120,0
550000,4,2090,0
540000,3,2600,0
519000,2,830,0
311000,4,1975,0
305000,4,1900,0
395000,4,2640,0
275000,4,1610,0
450000,3,1770,0
324000,2,1070,0
2.795e+006,5,4590,0
565000,4,1540,0
373000,4,1590,0
613000,2,1170,0
614000,4,2880,0
595000,4,2510,0
440000,2,1280,0
425000,3,1570,0
407000,2,740,0
472000,3,1740,0
472000,3,1180,0
1.25e+006,5,2960,0
412000,3,1880,0
717000,3,1150,0
425000,3,1320,0
299999,4,1640,0
254000,3,1470,0
178500,3,900,0
800000,3,1510,0
420000,3,1440,0
319900,2,1380,0
350000,2,1150,0
968000,6,3610,0
491000,3,1250,0
948000,3,3510,0
900000,3,2260,0
270000,3,2840,0
198000,3,1430,0
250000,2,1420,0
615000,4,2120,0
550000,3,2080,0
190000,2,1370,0
629000,4,1900,0
434000,3,1660,0
415885,3,1310,0
550000,3,1840,0
272000,1,1040,0
665000,3,2610,0
510000,3,1990,0
530000,3,3080,0
355000,3,1200,0
255000,4,1250,0
790000,4,2640,0
695000,5,1790,0
255000,2,1140,0
410000,3,1790,0
650000,4,1910,0
675000,4,1530,0
332888,2,1050,0
300000,3,1730,0
320000,4,1100,0
342500,5,2100,0
752875,4,2800,0
1.73e+006,5,5000,0
255000,1,880,0
244000,3,1470,0
1.42e+006,5,3950,0
218000,3,980,0
359000,4,2180,0
840000,4,3040,0
900000,5,4130,0
205000,4,1850,0
205000,3,1600,0
500000,2,2070,0
510000,4,3180,0
1.135e+006,6,6900,0
1.545e+006,4,2640,0
210000,3,1920,0
597500,3,2030,0
400000,2,1140,0
412000,3,1660,0
299950,2,1390,0
1.081e+006,4,2490,0
422500,4,2550,0
410000,3,1270,0
1.4e+006,4,2980,0
245000,3,1470,0
720000,4,3550,0
315000,2,780,0
191950,2,1390,0
455000,4,2440,0
523000,3,1260,0
250000,3,1640,0
294000,3,1670,0
490000,3,2380,0
310000,4,1030,0
265000,3,1560,0
402000,4,1640,0
705000,2,2200,0
589450,4,3190,0
219950,3,1200,0
750000,3,2250,0
478000,2,1960,0
170000,3,1250,0
489950,4,2640,0
1.37e+006,2,2460,0
319950,3,1700,0
208417,2,840,0
410000,4,1900,0
590000,4,2160,0
648000,3,1610,0
255000,3,1720,0
465000,4,2190,0
622000,4,3020,0
306000,3,1980,0
617000,3,1880,0
438750,3,1610,0
1.28e+006,4,3260,0
995000,5,3970,0
1.58e+006,4,4570,0
635000,5,2620,0
215000,3,1180,0
530000,3,1365,0
295000,2,720,0
245000,3,1350,0
400000,6,3060,0
303000,3,1850,0
330000,3,1320,0
700000,3,1990,0
126000,1,610,0
850000,4,2500,0
405000,3,1440,0
869900,6,2750,0
485000,3,1790,0
400000,2,1050,0
299950,3,1780,0
585000,4,2200,0
495000,4,1720,0
2.2e+006,5,5840,0
447000,3,1520,0
206000,3,1320,0
500000,3,1070,0
302500,4,1990,0
1.25e+006,4,4980,0
391000,2,890,0
250000,3,1440,0
435000,4,2440,0
160000,4,1800,0
451000,5,2260,0
206000,2,810,0
590000,4,2240,0
695000,3,4560,0
350000,3,1550,0
1.2363e+006,5,3180,0
395000,6,2950,0
419000,5,2190,0
592350,2,1570,0
855000,5,3420,0
771000,4,2420,0
325000,3,1570,0
1.85e+006,5,3680,0
545000,4,1910,0
615000,3,1780,0
625500,2,2160,0
232000,3,1460,0
168000,3,1370,0
238000,3,1370,0
260000,3,1500,0
460000,3,1210,0
900000,3,2850,0
289950,3,1090,0
265000,3,1450,0
465000,4,1820,0
370000,3,1320,0
240000,2,1670,0
232000,4,1440,0
237502,3,980,0
1.28e+006,4,4340,0
957000,4,2860,0
218000,3,1140,0
205000,3,1120,0
350000,3,1460,0
256000,4,2050,0
275000,3,1250,0
372000,4,2520,0
688888,3,2580,0
170000,2,1200,0
530000,5,2140,0
905000,4,3440,0
365000,4,1800,0
312000,4,1790,0
400000,2,1250,0
278750,2,800,0
510000,3,1410,0
527700,2,1330,0
740000,4,2890,0
512000,4,2550,0
362000,5,2880,0
225000,3,660,0
491500,3,1470,0
429950,4,1700,0
375000,3,1040,0
199400,2,880,0
364900,4,2490,0
324950,3,1210,0
467000,5,2080,0
380000,3,1380,0
250000,3,1620,0
700000,4,1680,0
206990,3,1330,0
670000,3,1730,0
315000,2,790,0
319950,3,2240,0
419000,3,1500,0
205000,3,1800,0
335000,4,1980,0
397000,3,1340,0
370000,2,750,0
330000,4,1790,0
1.785e+006,4,5490,0
399000,3,1940,0
400000,4,2670,0
249900,3,1220,0
717000,3,1310,0
319000,4,1930,0
635000,4,2100,0
355000,3,1180,0
1.6e+006,5,4320,0
585000,4,3140,0
320000,3,2320,0
305495,3,2110,0
240000,4,1790,0
199950,5,1740,0
1.62e+006,4,3820,0
770000,3,2050,1
255000,4,1680,0
289000,4,1930,0
494500,4,3760,0
746000,3,2370,0
385000,4,2120,0
688100,4,2370,0
870300,4,2350,0
310000,3,1180,0
500000,3,2270,0
255000,3,1830,0
1.475e+006,3,3910,0
154500,3,890,0
425000,3,1820,0
700000,4,2440,0
410500,2,1110,0
432000,3,1870,0
530000,3,1240,0
465000,3,1560,0
498688,3,1910,0
573500,3,2200,0
349900,4,2530,0
220000,3,1130,0
260000,2,820,0
290000,2,960,0
615000,4,1980,0
730000,4,3370,0
1.95e+006,4,7420,0
332500,3,1800,0
650000,5,3990,0
1.4e+006,4,4070,0
465000,4,1640,0
690000,4,3730,0
289900,3,1220,0
1.62e+006,3,3490,0
339950,3,1730,0
367999,4,3430,0
380000,4,2320,0
440000,3,2030,0
975000,5,4850,0
309500,3,1340,0
350000,3,1130,0
215000,2,1180,0
254000,2,910,0
567000,3,1630,0
402000,2,710,0
365000,4,1520,0
625000,4,2820,0
432000,4,1970,0
335500,5,2240,0
672500,2,1860,0
336000,4,1780,0
294400,4,1788,0
541900,3,1880,0
505000,3,2300,0
255000,3,1610,0
435000,6,2270,0
636000,2,1230,0
655000,4,3420,0
280500,3,1670,0
520000,2,1120,0
354000,4,2580,0
810000,5,3847,0
400000,4,3630,0
879900,4,3580,0
1.288e+006,5,4050,0
902500,3,3240,0
900000,3,1540,0
419500,4,2550,0
685000,4,2340,0
429950,4,2320,0
464950,4,1640,0
239900,2,910,0
406250,4,2550,0
447000,4,2660,0
466800,3,1480,0
674000,4,2810,0
525000,1,830,0
674950,3,3510,0
374900,3,2480,0
1.44392e+006,4,3720,0
559500,3,2150,0
522500,3,2370,0
1.13e+006,5,4310,0
498500,5,2990,0
571000,4,1350,0
543000,2,2370,0
271920,3,1410,0
104950,2,1170,0
485500,4,1800,0
1.21e+006,4,3650,0
260250,3,1490,0
875909,4,3610,0
455000,4,2050,0
309000,3,1092,0
229000,4,2010,0
250000,3,1680,0
600000,4,2510,0
535000,4,2280,0
571000,3,2510,0
1.03e+006,5,3190,0
600000,4,4690,0
469500,3,1850,0
1.15e+006,4,4160,0
785000,4,2220,0
872750,3,2870,0
900000,4,3950,0
350000,2,1740,0
2.575e+006,5,4780,0
940000,4,3160,0
185000,5,1990,0
850000,4,3920,0
201000,3,960,0
499000,2,1540,0
315000,4,1970,0
509950,3,1880,0
286300,3,2000,0
590000,3,1990,0
325000,4,1400,0
625000,4,3190,0
378000,3,1000,0
239950,3,1670,0
550000,4,2100,0
325000,2,1010,0
831000,4,2030,0
249000,3,1090,0
484000,4,2440,0
395000,4,2500,0
839900,4,3420,0
760000,4,2850,0
750000,4,2030,0
3000000,5,4590,0
440000,3,2230,0
501000,2,1810,0
739000,6,4000,0
685650,3,1490,0
1.005e+006,4,4225,0
980000,4,2120,0
275000,3,1030,0
319950,4,2310,0
448500,3,1830,0
437000,5,2120,0
330000,4,2500,0
365000,3,2470,0
329000,2,940,0
681500,5,3260,0
566000,3,1660,0
897500,4,4370,0
738000,3,2620,0
185000,3,1500,0
445000,2,910,0
175000,3,1430,0
315000,2,900,0
445000,4,1250,0
1.4e+006,5,3850,0
832500,4,3450,0
771150,4,3950,0
225000,4,1950,0
389950,3,1700,0
435000,3,2370,0
845000,3,1600,0
1.3e+006,4,4060,0
350000,3,1322,0
250000,3,1140,0
370000,2,1280,0
750000,4,3080,0
439950,2,1210,0
395000,4,1950,0
375000,4,1450,0
263000,3,1590,0
185000,3,1240,0
500000,3,1440,0
920000,4,3470,0
936000,7,5100,0
1.5e+006,3,2430,0
1.1e+006,3,2420,0
247000,3,1510,0
289500,3,1200,0
432500,3,2240,0
680000,3,1870,0
589000,3,1110,0
756450,4,3210,0
536650,3,2090,0
540000,3,1320,0
385000,3,1340,0
485000,3,1020,0
240000,3,1220,0
415500,3,1220,0
550000,3,1390,0
1.26e+006,4,2970,0
430000,2,1440,0
415000,2,1550,0
365000,4,1904,0
257000,4,1400,0
420000,3,2140,0
338995,3,1320,0
615000,3,2620,0
312500,4,2300,0
513000,4,2000,0
857500,4,2960,0
1.06e+006,3,2700,0
585000,3,1740,0
350500,2,1770,0
215000,3,1290,0
440000,4,1450,0
270000,3,1420,0
385000,3,1330,0
688500,3,1760,0
700000,3,2010,0
585000,5,2560,0
401000,2,1260,0
655000,4,2420,0
317000,3,1010,0
500000,4,1770,0
314963,2,890,0
715000,3,1670,0
280000,3,1360,0
531000,3,2120,0
617000,3,1910,0
440000,4,1480,0
140000,3,1090,0
661000,4,1670,0
697000,4,1670,0
1.195e+006,5,3650,0
535000,4,1970,0
404500,2,1320,0
396500,3,1710,0
450000,3,1740,0
605000,3,2200,0
699000,3,2010,0
805000,3,3910,0
156000,1,470,0
595000,4,2330,0
285000,3,1930,0
725000,4,3270,0
216300,3,1650,0
410000,4,2220,0
597000,2,2470,0
325000,3,1300,0
355000,5,2530,0
338000,3,2400,0
210000,4,1500,0
423000,4,1700,0
249500,4,2120,0
325000,4,2240,0
257000,3,1540,0
550000,3,1890,0
490000,3,1260,0
299000,2,1160,0
295000,2,1300,0
630000,4,3220,0
320000,4,2020,0
1.11e+006,4,2990,0
398000,4,1420,0
218000,3,1020,0
590000,4,2400,0
1.595e+006,5,3640,0
348500,2,1550,0
592500,2,1870,0
505000,3,2340,0
1.43e+006,5,3350,0
502000,3,1710,0
257500,2,1180,0
405000,3,1600,0
427000,3,1300,0
290000,3,1040,0
222000,3,1220,0
315000,3,2240,0
371000,3,1420,0
279900,3,1580,0
250000,3,2390,0
599000,4,2260,0
267300,3,1890,0
585000,2,1830,0
350000,3,1000,0
506000,3,2180,0
400000,6,2320,0
151100,3,840,0
251000,3,840,0
555000,4,2350,0
467500,3,2040,0
479000,4,2370,0
247000,5,1590,0
299500,3,1380,0
306888,4,1940,0
675000,4,3320,0
577000,2,1090,0
219950,3,1650,0
375000,3,1110,0
650000,4,2110,0
975000,3,1850,0
229000,1,600,0
575000,5,2760,0
815000,4,2970,0
525000,3,2300,0
471000,3,2030,0
450000,4,2160,0
590000,3,1650,0
744000,4,3140,0
460000,4,2690,0
299000,5,1940,0
231000,4,1220,0
195000,3,1300,0
305000,3,1660,0
895000,4,3390,0
1.11e+006,4,2310,0
339000,2,950,0
885000,4,2400,0
375000,3,1780,0
367400,4,1280,0
700000,4,1930,0
667000,5,2560,0
200000,2,920,0
552775,3,1900,0
452000,3,2270,0
418000,3,2080,0
601500,3,1460,0
600000,3,1670,0
340000,4,2810,0
310000,3,2370,0
290000,2,1700,0
438000,2,1630,0
718000,4,2930,0
200000,2,860,0
479900,3,1980,0
400000,3,2080,0
219950,3,1060,0
300000,3,1590,0
437000,3,1980,0
350000,4,1720,0
626000,4,1350,0
490000,3,2080,0
289000,3,2090,0
595000,3,2030,0
676000,3,2680,0
389000,3,1820,0
240000,3,1300,0
382500,4,2210,0
511555,3,1400,0
710500,3,2040,0
429000,3,2420,0
170000,4,1920,0
2.135e+006,4,3860,0
480000,5,2760,0
1.665e+006,4,3450,0
225000,3,1040,0
615000,3,2220,0
438950,4,2470,0
242000,3,1300,0
560000,3,1960,0
857500,3,2040,0
685000,4,3030,0
486000,4,2260,0
749000,3,2670,0
260000,3,1520,0
1.015e+006,3,3610,0
565000,3,1130,0
355000,3,1480,0
775000,5,3540,0
335000,4,2100,0
1.3e+006,5,3366,0
545000,3,1810,0
540000,3,1680,0
687500,3,2450,0
115000,1,1150,0
227000,1,1150,0
870000,4,3240,0
1.19e+006,4,3480,0
375000,4,2800,0
902000,3,3240,0
269500,2,1480,0
570000,3,1700,0
359950,2,1240,0
1.45e+006,4,3720,0
615000,3,1910,0
250000,4,2120,0
530000,4,3020,0
474950,3,2250,0
490000,4,1650,0
210000,2,880,0
265500,3,1860,0
1.4625e+006,5,3840,0
310000,4,2192,0
324500,3,1590,0
599000,4,3700,0
525000,4,3670,0
400000,3,1630,0
887500,3,4230,0
344000,2,1060,0
525000,3,2700,0
385000,3,2110,0
820000,4,3720,0
1.305e+006,4,3440,0
549000,4,2420,0
180000,3,1090,0
589000,4,2910,0
350000,3,1050,0
197400,3,1610,0
267000,3,1760,0
480000,3,1540,0
650000,4,2580,0
600000,2,1370,0
490000,2,1440,0
225000,3,1410,0
640000,3,1980,0
710000,3,2440,0
325000,3,1350,0
595000,3,3130,0
128750,3,880,0
465000,3,1920,0
710000,4,2700,0
605000,4,1670,0
994000,4,3470,0
489950,3,1820,0
365000,3,1310,0
359950,3,1790,0
495000,4,2460,0
255000,3,1060,0
330000,3,1340,0
450000,3,1480,0
655000,4,3500,0
485000,4,2910,0
375000,4,1940,0
570000,4,2280,0
350000,3,1190,0
550000,3,1260,0
513000,5,2270,0
450000,4,1990,0
432500,4,1500,0
432000,5,2060,0
480000,3,1950,0
402200,3,1790,0
650000,3,1520,0
1.1995e+006,4,3240,0
312000,3,2440,0
610000,4,2220,0
823000,5,2640,0
471000,4,1450,0
481015,3,1550,0
1.959e+006,5,6200,0
624000,4,2810,0
480000,4,2080,0
815000,3,1370,0
1.65e+006,4,2920,0
180000,3,1000,0
156601,2,1210,0
374950,4,2790,0
368000,2,1660,0
550000,3,1650,0
198000,3,1300,0
345000,3,1090,0
1.71275e+006,5,2660,0
185900,3,940,0
950000,3,2750,0
995000,4,3850,0
345000,2,860,0
741000,4,2070,0
737000,2,2290,0
668750,4,2340,0
575000,3,2680,0
280000,4,1710,0
583000,3,1800,0
196000,3,1510,0
349950,3,1700,0
429000,4,1350,0
270000,5,2140,0
385000,6,2700,0
535000,1,920,0
352500,3,1500,0
624000,3,1510,0
215000,5,1980,0
870000,4,4500,0
440000,4,3220,0
518000,2,1140,0
259500,3,1490,0
795127,4,4360,0
290000,3,960,0
385000,4,2253,0
259950,2,770,0
330000,2,1310,0
280000,3,980,0
595000,4,1820,0
925900,4,3980,0
499000,3,3010,0
325000,4,1830,0
895000,5,2550,0
162248,2,800,0
1.0725e+006,3,2890,0
430000,3,1810,0
615500,3,1810,0
260000,3,940,0
295000,4,1810,0
1.18604e+006,3,2550,0
749950,4,2370,0
175000,6,1370,0
415000,6,1370,0
190000,3,1200,0
625000,3,2100,0
420000,3,2020,0
339900,4,1570,0
160000,2,1140,0
353000,4,1830,0
390000,3,1010,0
675000,4,1770,0
400000,3,2120,0
1.34e+006,4,3190,0
1.65e+006,4,2780,0
1000000,5,3350,0
850000,5,3450,0
275000,3,1060,0
450000,3,1670,0
305000,4,2251,0
643002,3,1770,0
468000,2,1510,0
324950,4,1770,0
290000,3,1260,0
488500,3,1710,0
367950,3,2290,0
285000,2,790,0
417000,3,1820,0
1.115e+006,4,3180,0
1.55e+006,4,5280,0
604000,3,3240,0
380000,3,2390,0
336500,4,2500,0
685000,4,2290,0
4.208e+006,5,7440,0
670000,3,1600,0
524000,2,1120,0
172000,3,1340,0
680000,6,1670,0
549900,4,2830,0
357000,4,2700,0
107000,3,910,0
232900,3,910,0
800000,4,2370,0
248500,2,880,0
670000,3,2050,0
207000,3,1180,0
164000,3,1070,0
570500,2,1380,0
599990,3,2680,0
395000,5,2100,0
979500,4,4133,0
207000,3,920,0
237000,3,920,0
650100,2,1750,0
385000,4,1950,0
335000,2,1660,0
347000,4,2670,0
204000,3,980,0
615000,4,1780,0
943500,3,2370,0
560000,3,1640,0
547500,4,2610,0
359500,4,2030,0
660000,3,2590,0
258000,3,1620,0
355000,3,2040,0
253500,2,810,0
422500,3,1270,0
239000,2,1470,0
628000,3,1720,0
352000,2,1320,0
311600,3,1358,0
235000,4,2070,0
870000,5,2910,0
190848,4,1370,0
570000,4,2340,0
661254,4,2290,0
575000,4,1650,0
230000,2,650,0
680000,3,2300,0
148000,1,620,0
244900,1,620,0
214950,3,1400,0
580000,3,1800,0
263000,3,1300,0
317000,5,2360,0
302000,4,3320,0
899000,3,1480,0
1.289e+006,3,2190,0
710000,3,3740,0
230000,3,1360,0
430000,3,1210,0
1.169e+006,5,4610,0
397000,3,860,0
595000,3,2250,0
485000,3,2030,0
755000,5,3260,0
185000,3,1840,0
340000,3,1840,0
236000,4,2000,0
550000,4,2810,0
680000,3,1780,0
630000,4,2540,0
560000,3,2340,0
385000,3,1480,0
280000,3,1358,0
225000,3,1750,0
610000,4,1830,0
592500,3,1170,0
750000,4,3170,0
164000,4,1530,0
320000,2,1100,0
544000,4,2030,0
344950,3,1870,0
539500,3,3080,0
420000,4,2480,0
305000,2,910,0
229000,2,810,0
1.068e+006,5,3990,0
397500,3,1430,0
540000,4,2190,0
650000,4,2290,0
1.9e+006,6,3020,1
649000,2,2260,0
287500,5,2020,0
815000,4,2620,0
795000,2,2830,0
502775,3,1700,0
222900,2,1110,0
399950,4,2150,0
728000,4,2650,0
850000,5,3870,0
525000,4,2530,0
257000,3,1450,0
433500,3,2200,0
314950,4,1890,0
500000,3,1530,0
300000,3,1590,0
645000,4,2690,0
222500,3,990,0
275000,3,1300,0
498000,3,1720,0
800000,3,2080,0
297000,3,1840,0
625000,5,4010,0
770000,4,3560,0
517000,3,1640,0
238000,1,530,0
234550,3,1990,0
230500,3,1690,0
585000,5,2670,0
733000,4,1930,0
357950,2,810,0
530000,3,1550,0
377500,4,2640,0
475000,4,2320,0
399000,3,2170,0
660000,3,2080,0
400000,5,2070,0
440000,2,800,0
366400,4,2040,0
627250,4,2830,0
375950,3,1480,0
162000,3,1810,0
780000,3,1970,0
705000,4,2650,0
450000,4,2820,0
311000,3,1400,0
485000,3,1580,0
485000,3,1800,0
725000,5,3360,0
185000,3,1510,0
1.89e+006,4,4285,0
260000,3,1610,0
356000,4,2470,0
225205,3,1200,0
445000,3,1260,0
356000,2,920,0
760250,5,2540,0
572000,2,1870,0
970000,3,3060,0
348450,4,1950,0
535500,3,1730,0
710000,5,2570,0
745000,3,1490,0
355000,4,2040,0
333000,4,2690,0
282000,3,1610,0
840500,3,2520,0
432000,3,1550,0
625000,3,1800,0
209977,3,1170,0
174000,2,900,0
740000,4,2800,0
518000,3,1830,0
539000,3,1380,0
575000,3,1990,0
530000,2,1170,0
242025,4,1400,0
1.03e+006,4,2620,0
230000,3,880,0
350000,4,2260,0
595000,3,1300,0
440000,3,1450,0
550000,3,1110,0
940000,4,1890,0
375000,3,1100,0
567500,2,1350,0
735000,3,3020,0
